index,Cosine Similarity
"('manig', 'rot')",-0.03476497
"('manig', 'hyd')",0.18256958
"('manig', 'flæsc')",0.052520134
"('manig', 'blod')",0.116001114
"('manig', 'ban')",0.113756195
"('manig', 'gelynd')",0.032177925
"('manig', 'æg')",0.11718168
"('manig', 'horn')",0.16717237
"('manig', 'steort')",0.05904716
"('manig', 'hær')",0.3168487
"('manig', 'heafod')",0.18908796
"('manig', 'eare')",0.105512105
"('manig', 'eage')",0.11504141
"('manig', 'muþ')",-0.0448215
"('manig', 'tunge')",0.03020455
"('manig', 'clea')",0.08987458
"('manig', 'fot')",-0.07815802
"('manig', 'cneow')",-0.08877961
"('manig', 'mund')",0.075952284
"('manig', 'cwiþ')",-0.020902403
"('manig', 'sweora')",0.3148013
"('manig', 'bosm')",0.09557816
"('manig', 'heorte')",-0.087228835
"('manig', 'drincan')",0.05062101
