index,Cosine Similarity
"('min', 'niwe')",-0.0881384
"('min', 'betra')",0.24245064
"('min', 'dryge')",-0.04742304
"('min', 'nama')",0.023949683
"('cwen', 'ic')",0.07057685
"('cwen', 'ðu')",0.017082497
"('cwen', 'us')",-0.07761138
"('cwen', 'he')",-0.027621757
"('cwen', 'ðæt')",0.19823906
"('cwen', 'ne')",-0.14418088
"('cwen', 'manig')",0.120285586
"('cwen', 'twegen')",0.2858007
"('cwen', 'micel')",0.022202805
"('cwen', 'lang')",0.023983266
"('cwen', 'min')",-0.03834069
"('cwen', 'mann')",-0.04082185
"('cwen', 'fisc')",-0.20162475
"('cwen', 'hund')",0.06281634
"('cwen', 'treow')",-0.068100974
"('cwen', 'blæd')",-3.5472214e-05
"('cwen', 'gelynd')",0.25094762
"('cwen', 'æg')",-0.203622
"('cwen', 'horn')",-0.19618061
"('cwen', 'hær')",0.10351315
"('cwen', 'heafod')",0.11724959
"('cwen', 'eare')",-0.09032121
"('cwen', 'eage')",0.10820772
"('cwen', 'muþ')",-0.057108812
"('cwen', 'tunge')",-0.0057967715
"('cwen', 'clea')",0.03575971
"('cwen', 'fot')",-0.020159923
"('cwen', 'cneow')",0.06546864
"('cwen', 'mund')",-0.013013608
"('cwen', 'sweora')",-0.06552409
"('cwen', 'heorte')",-0.14213926
"('cwen', 'drincan')",0.08359456
"('cwen', 'etan')",-0.16424209
"('cwen', 'bitan')",0.18835495
"('cwen', 'seon')",-0.08778914
"('cwen', 'gehiran')",0.10387648
"('cwen', 'cunnan')",-0.14214185
"('cwen', 'swefan')",-0.00024191663
"('cwen', 'dead')",0.030768432
"('cwen', 'fleogan')",-0.028273277
"('cwen', 'findan')",-0.1305632
"('cwen', 'cuman')",0.02365886
"('cwen', 'licgan')",0.099096656
"('cwen', 'sittan')",0.08066906
"('cwen', 'standan')",-0.06440174
"('cwen', 'sæcgan')",-0.04607503
"('cwen', 'sunne')",0.04620449
"('cwen', 'mona')",0.028413918
"('cwen', 'steorra')",-0.18481761
"('cwen', 'ea')",-0.016426772
"('cwen', 'regn')",-0.14899148
"('cwen', 'stan')",-0.18670446
"('cwen', 'eorþe')",-0.0008814819
"('cwen', 'neowol')",0.0050312486
"('cwen', 'þrosm')",-0.07768229
"('cwen', 'axe')",0.022136025
"('cwen', 'bærnan')",0.124204375
"('cwen', 'beorg')",0.073212184
"('cwen', 'read')",-0.084040076
"('cwen', 'grene')",-0.008813309
"('cwen', 'geolo')",0.08348319
"('cwen', 'hwit')",-0.018037066
"('cwen', 'niht')",0.05663594
"('cwen', 'wearm')",-0.17655756
"('cwen', 'ceald')",-0.12417441
"('cwen', 'full')",0.11810438
"('cwen', 'niwe')",0.037406363
"('cwen', 'betra')",-0.1467891
"('cwen', 'dryge')",-0.12664916
"('cwen', 'nama')",0.036767658
"('mann', 'ic')",0.026887247
"('mann', 'ðu')",0.07555906
"('mann', 'us')",-0.08434035
"('mann', 'he')",0.030092616
"('mann', 'ðæt')",0.0113468915
"('mann', 'ne')",0.13684402
"('mann', 'manig')",-0.15684691
"('mann', 'twegen')",-0.06956328
"('mann', 'micel')",0.00082958676
"('mann', 'lang')",-0.06857504
"('mann', 'min')",-0.07614017
"('mann', 'cwen')",-0.04082185
"('mann', 'fisc')",0.05465214
"('mann', 'hund')",0.042557783
"('mann', 'treow')",-0.026010187
"('mann', 'blæd')",-0.08538687
"('mann', 'gelynd')",0.010988282
"('mann', 'æg')",-0.08749308
"('mann', 'horn')",0.07095376
"('mann', 'hær')",-0.08530996
"('mann', 'heafod')",-0.08930365
"('mann', 'eare')",0.12912321
"('mann', 'eage')",-0.12470916
"('mann', 'muþ')",0.03898126
"('mann', 'tunge')",0.11571628
"('mann', 'clea')",0.019747641
"('mann', 'fot')",0.07078343
"('mann', 'cneow')",-0.015962213
"('mann', 'mund')",0.104049034
"('mann', 'sweora')",-0.13547908
"('mann', 'heorte')",0.1467593
"('mann', 'drincan')",-0.16684712
"('mann', 'etan')",-0.09935406
"('mann', 'bitan')",0.10863163
"('mann', 'seon')",-0.023640282
"('mann', 'gehiran')",0.010769701
"('mann', 'cunnan')",0.008550964
"('mann', 'swefan')",-0.11086841
"('mann', 'dead')",-0.033527866
"('mann', 'fleogan')",-0.07675584
"('mann', 'findan')",0.18898672
"('mann', 'cuman')",0.16304749
"('mann', 'licgan')",-0.12488443
"('mann', 'sittan')",-0.015510246
"('mann', 'standan')",-0.13984638
"('mann', 'sæcgan')",0.060893714
"('mann', 'sunne')",0.042190522
"('mann', 'mona')",0.12314157
"('mann', 'steorra')",0.09126896
"('mann', 'ea')",-0.096413836
"('mann', 'regn')",0.02557788
"('mann', 'stan')",-0.062744915
"('mann', 'eorþe')",0.07803429
"('mann', 'neowol')",0.08530125
"('mann', 'þrosm')",-0.07832593
"('mann', 'axe')",-0.099664606
"('mann', 'bærnan')",-0.087228574
"('mann', 'beorg')",-0.12654738
"('mann', 'read')",-0.23223382
"('mann', 'grene')",-0.09633664
"('mann', 'geolo')",0.13602164
"('mann', 'hwit')",-0.17735586
"('mann', 'niht')",-0.04085455
"('mann', 'wearm')",-0.069754966
"('mann', 'ceald')",-0.05996809
"('mann', 'full')",-0.02217535
"('mann', 'niwe')",-0.16237661
"('mann', 'betra')",-0.022680737
"('mann', 'dryge')",0.06548876
"('mann', 'nama')",0.17206916
"('fisc', 'ic')",-0.038417894
"('fisc', 'ðu')",-0.022355005
"('fisc', 'us')",0.030777507
"('fisc', 'he')",0.04122297
"('fisc', 'ðæt')",0.10831494
"('fisc', 'ne')",-0.011592187
"('fisc', 'manig')",0.026197523
"('fisc', 'twegen')",0.064017095
"('fisc', 'micel')",0.10073975
"('fisc', 'lang')",-0.006257698
"('fisc', 'min')",-0.10440499
"('fisc', 'cwen')",-0.20162475
"('fisc', 'mann')",0.05465214
"('fisc', 'hund')",-0.048831448
"('fisc', 'treow')",0.11480775
"('fisc', 'blæd')",-0.016286988
"('fisc', 'gelynd')",-0.21253562
"('fisc', 'æg')",0.21695654
"('fisc', 'horn')",0.07731819
"('fisc', 'hær')",0.16332172
"('fisc', 'heafod')",-0.117758945
"('fisc', 'eare')",0.13456331
"('fisc', 'eage')",0.042659447
"('fisc', 'muþ')",-0.15150249
"('fisc', 'tunge')",0.10792659
"('fisc', 'clea')",0.15203309
"('fisc', 'fot')",0.08645761
"('fisc', 'cneow')",0.024012119
"('fisc', 'mund')",0.10845401
"('fisc', 'sweora')",0.10707752
"('fisc', 'heorte')",0.03727439
"('fisc', 'drincan')",0.03049172
"('fisc', 'etan')",0.17720789
"('fisc', 'bitan')",0.23755194
"('fisc', 'seon')",0.101175964
"('fisc', 'gehiran')",0.05728905
"('fisc', 'cunnan')",0.13968521
"('fisc', 'swefan')",-0.1637556
"('fisc', 'dead')",-0.14025293
"('fisc', 'fleogan')",0.20143771
"('fisc', 'findan')",0.21199226
"('fisc', 'cuman')",-0.0056394003
"('fisc', 'licgan')",0.124855444
"('fisc', 'sittan')",-0.029038489
"('fisc', 'standan')",0.109415926
"('fisc', 'sæcgan')",-0.05661314
"('fisc', 'sunne')",0.20734885
"('fisc', 'mona')",0.09802766
"('fisc', 'steorra')",0.014459312
"('fisc', 'ea')",0.19259399
"('fisc', 'regn')",0.11275512
"('fisc', 'stan')",0.08454557
"('fisc', 'eorþe')",0.044590846
"('fisc', 'neowol')",-0.023181029
"('fisc', 'þrosm')",0.20789355
"('fisc', 'axe')",-0.08023728
"('fisc', 'bærnan')",0.18637012
"('fisc', 'beorg')",0.044815026
"('fisc', 'read')",0.31661245
"('fisc', 'grene')",0.24408364
"('fisc', 'geolo')",0.13121696
"('fisc', 'hwit')",0.12855081
"('fisc', 'niht')",0.063308105
"('fisc', 'wearm')",0.2726058
"('fisc', 'ceald')",0.26286387
"('fisc', 'full')",0.053175002
"('fisc', 'niwe')",0.20358409
"('fisc', 'betra')",0.07470375
"('fisc', 'dryge')",0.07630654
"('fisc', 'nama')",-0.19754598
"('hund', 'ic')",0.046602994
"('hund', 'ðu')",-0.059390273
"('hund', 'us')",-0.04848913
"('hund', 'he')",0.045467366
"('hund', 'ðæt')",-0.13112359
"('hund', 'ne')",-0.085888885
"('hund', 'manig')",0.17469835
"('hund', 'twegen')",0.25384918
"('hund', 'micel')",-0.19341426
"('hund', 'lang')",0.058743402
"('hund', 'min')",-0.036233626
"('hund', 'cwen')",0.06281634
"('hund', 'mann')",0.042557783
"('hund', 'fisc')",-0.048831448
"('hund', 'treow')",-0.0345595
"('hund', 'blæd')",-0.054349594
"('hund', 'gelynd')",0.059481308
"('hund', 'æg')",0.0237718
"('hund', 'horn')",-0.121404156
"('hund', 'hær')",0.1309862
"('hund', 'heafod')",0.16926461
"('hund', 'eare')",0.062836014
"('hund', 'eage')",0.17225221
"('hund', 'muþ')",-0.02582107
"('hund', 'tunge')",-0.096340634
"('hund', 'clea')",-0.03300242
"('hund', 'fot')",0.006875703
"('hund', 'cneow')",0.01870529
"('hund', 'mund')",0.046016246
"('hund', 'sweora')",0.11795054
"('hund', 'heorte')",-0.074497536
"('hund', 'drincan')",-0.055583127
"('hund', 'etan')",-0.05787857
"('hund', 'bitan')",0.11351424
"('hund', 'seon')",0.1015863
"('hund', 'gehiran')",-0.11984684
"('hund', 'cunnan')",-0.17684914
"('hund', 'swefan')",0.1268984
"('hund', 'dead')",0.22197048
"('hund', 'fleogan')",0.09396276
"('hund', 'findan')",0.15909511
"('hund', 'cuman')",-0.03599122
"('hund', 'licgan')",0.063593484
"('hund', 'sittan')",-0.034541085
"('hund', 'standan')",0.21404889
"('hund', 'sæcgan')",-0.036747042
"('hund', 'sunne')",0.06349777
"('hund', 'mona')",0.08468969
"('hund', 'steorra')",0.2777518
"('hund', 'ea')",0.09192982
"('hund', 'regn')",0.07590984
"('hund', 'stan')",-0.039649792
"('hund', 'eorþe')",0.03373196
"('hund', 'neowol')",0.0031242315
"('hund', 'þrosm')",0.1186081
"('hund', 'axe')",-0.057622604
"('hund', 'bærnan')",0.0633551
"('hund', 'beorg')",-0.01290844
"('hund', 'read')",-0.029638026
"('hund', 'grene')",0.23705561
"('hund', 'geolo')",0.17355725
"('hund', 'hwit')",0.01747708
"('hund', 'niht')",0.35955364
"('hund', 'wearm')",-0.04546744
"('hund', 'ceald')",0.14050439
"('hund', 'full')",-0.018937606
"('hund', 'niwe')",0.16460055
"('hund', 'betra')",-0.107589945
"('hund', 'dryge')",0.14079902
"('hund', 'nama')",-0.023623236
"('treow', 'ic')",0.14150107
"('treow', 'ðu')",-0.07840809
"('treow', 'us')",0.01582098
"('treow', 'he')",0.18663245
"('treow', 'ðæt')",-0.057595138
"('treow', 'ne')",0.1811891
"('treow', 'manig')",-0.010196805
"('treow', 'twegen')",0.05252073
"('treow', 'micel')",-0.0043224003
"('treow', 'lang')",-0.16145204
"('treow', 'min')",0.09155823
"('treow', 'cwen')",-0.068100974
"('treow', 'mann')",-0.026010187
"('treow', 'fisc')",0.11480775
"('treow', 'hund')",-0.0345595
"('treow', 'blæd')",0.19860107
"('treow', 'gelynd')",0.13138783
"('treow', 'æg')",0.20942153
"('treow', 'horn')",-0.10466372
"('treow', 'hær')",0.09263308
"('treow', 'heafod')",-0.027548192
"('treow', 'eare')",-0.12189405
"('treow', 'eage')",-0.036111034
"('treow', 'muþ')",-0.0025388915
"('treow', 'tunge')",-0.03058625
"('treow', 'clea')",0.076194495
"('treow', 'fot')",0.040704165
"('treow', 'cneow')",0.056858666
"('treow', 'mund')",-0.048573293
"('treow', 'sweora')",0.057110146
"('treow', 'heorte')",0.11991888
"('treow', 'drincan')",-0.13790183
"('treow', 'etan')",0.14518347
"('treow', 'bitan')",0.066746905
"('treow', 'seon')",0.12913966
"('treow', 'gehiran')",-0.06636212
"('treow', 'cunnan')",0.031152764
"('treow', 'swefan')",-0.031425368
"('treow', 'dead')",0.058324832
"('treow', 'fleogan')",0.011094676
"('treow', 'findan')",-0.01454002
"('treow', 'cuman')",-0.06721366
"('treow', 'licgan')",0.097522795
"('treow', 'sittan')",0.008739952
"('treow', 'standan')",0.1295186
"('treow', 'sæcgan')",-0.12700778
"('treow', 'sunne')",0.17302075
"('treow', 'mona')",0.109423
"('treow', 'steorra')",0.2542878
"('treow', 'ea')",-0.0016160235
"('treow', 'regn')",-0.19318315
"('treow', 'stan')",0.15685712
"('treow', 'eorþe')",-0.034838036
"('treow', 'neowol')",-0.016878039
"('treow', 'þrosm')",0.110578895
"('treow', 'axe')",-0.0696218
"('treow', 'bærnan')",0.090174094
"('treow', 'beorg')",-0.01675291
"('treow', 'read')",0.12624916
"('treow', 'grene')",-0.101605795
"('treow', 'geolo')",0.07142283
"('treow', 'hwit')",0.14966841
"('treow', 'niht')",0.11928177
"('treow', 'wearm')",0.09543076
"('treow', 'ceald')",0.11397546
"('treow', 'full')",0.035986602
"('treow', 'niwe')",0.13435487
"('treow', 'betra')",0.007399991
"('treow', 'dryge')",0.1305072
"('treow', 'nama')",-0.084421076
"('blæd', 'ic')",0.081335165
"('blæd', 'ðu')",-0.18482849
"('blæd', 'us')",0.025252093
"('blæd', 'he')",0.13446698
"('blæd', 'ðæt')",0.10017392
"('blæd', 'ne')",0.0024844632
"('blæd', 'manig')",0.02704791
"('blæd', 'twegen')",0.10141246
"('blæd', 'micel')",-0.0036052614
"('blæd', 'lang')",0.10773305
"('blæd', 'min')",-0.16582729
"('blæd', 'cwen')",-3.5472214e-05
"('blæd', 'mann')",-0.08538687
"('blæd', 'fisc')",-0.016286988
"('blæd', 'hund')",-0.054349594
"('blæd', 'treow')",0.19860107
"('blæd', 'gelynd')",0.05520644
"('blæd', 'æg')",-0.15045482
"('blæd', 'horn')",-0.027358562
"('blæd', 'hær')",-0.020573534
"('blæd', 'heafod')",-0.22266288
"('blæd', 'eare')",-0.10156051
"('blæd', 'eage')",-0.08771666
"('blæd', 'muþ')",0.005980281
"('blæd', 'tunge')",-0.07309727
"('blæd', 'clea')",-0.059642427
"('blæd', 'fot')",-0.28386417
"('blæd', 'cneow')",0.2111567
"('blæd', 'mund')",0.07190959
"('blæd', 'sweora')",-0.19583616
"('blæd', 'heorte')",-0.036650255
"('blæd', 'drincan')",-0.061452404
"('blæd', 'etan')",0.012615219
"('blæd', 'bitan')",-0.13924256
"('blæd', 'seon')",0.09031228
"('blæd', 'gehiran')",-0.021596879
"('blæd', 'cunnan')",-0.048357494
"('blæd', 'swefan')",-0.0055895373
"('blæd', 'dead')",0.056061532
"('blæd', 'fleogan')",-0.100597695
"('blæd', 'findan')",-0.027798895
"('blæd', 'cuman')",0.21805441
"('blæd', 'licgan')",0.04175414
"('blæd', 'sittan')",0.27349642
"('blæd', 'standan')",-0.08035389
"('blæd', 'sæcgan')",-0.08172174
"('blæd', 'sunne')",0.028136939
"('blæd', 'mona')",0.021279428
"('blæd', 'steorra')",-0.10793099
"('blæd', 'ea')",-0.068390526
"('blæd', 'regn')",-0.08244309
"('blæd', 'stan')",-0.3437631
"('blæd', 'eorþe')",-0.040508263
"('blæd', 'neowol')",-0.11418302
"('blæd', 'þrosm')",0.07425477
"('blæd', 'axe')",-0.07251977
"('blæd', 'bærnan')",-0.025901776
"('blæd', 'beorg')",-0.15849045
"('blæd', 'read')",-0.022442624
"('blæd', 'grene')",0.046793986
"('blæd', 'geolo')",-0.09570571
"('blæd', 'hwit')",-0.037495025
"('blæd', 'niht')",0.09405626
"('blæd', 'wearm')",-0.073160686
"('blæd', 'ceald')",-0.110521615
"('blæd', 'full')",-0.045501944
"('blæd', 'niwe')",0.19762358
"('blæd', 'betra')",-0.07000714
"('blæd', 'dryge')",-0.08896579
"('blæd', 'nama')",0.071808584
"('gelynd', 'ic')",0.00069532543
"('gelynd', 'ðu')",0.0037888773
"('gelynd', 'us')",0.12086451
"('gelynd', 'he')",-0.18897979
"('gelynd', 'ðæt')",-0.033600207
"('gelynd', 'ne')",-0.12578078
"('gelynd', 'manig')",0.032177925
"('gelynd', 'twegen')",0.184816
"('gelynd', 'micel')",-0.031161286
"('gelynd', 'lang')",0.11559162
"('gelynd', 'min')",0.09180789
"('gelynd', 'cwen')",0.25094762
"('gelynd', 'mann')",0.010988282
"('gelynd', 'fisc')",-0.21253562
"('gelynd', 'hund')",0.059481308
"('gelynd', 'treow')",0.13138783
"('gelynd', 'blæd')",0.05520644
"('gelynd', 'æg')",-0.21193284
"('gelynd', 'horn')",0.17064634
"('gelynd', 'hær')",0.142059
"('gelynd', 'heafod')",0.12887302
"('gelynd', 'eare')",0.010511199
"('gelynd', 'eage')",0.06541158
"('gelynd', 'muþ')",0.0090707
"('gelynd', 'tunge')",0.1999322
"('gelynd', 'clea')",0.10530202
"('gelynd', 'fot')",0.15658237
"('gelynd', 'cneow')",0.16785884
"('gelynd', 'mund')",0.06899756
"('gelynd', 'sweora')",0.113800034
"('gelynd', 'heorte')",0.06998685
"('gelynd', 'drincan')",0.050424017
"('gelynd', 'etan')",-0.056816403
"('gelynd', 'bitan')",0.08207381
"('gelynd', 'seon')",-0.0066661984
"('gelynd', 'gehiran')",-0.08822976
"('gelynd', 'cunnan')",0.051955372
"('gelynd', 'swefan')",0.053386398
"('gelynd', 'dead')",0.22013661
"('gelynd', 'fleogan')",-0.03888896
"('gelynd', 'findan')",-0.38909185
"('gelynd', 'cuman')",-0.097987436
"('gelynd', 'licgan')",0.08224525
"('gelynd', 'sittan')",0.12751268
"('gelynd', 'standan')",0.09036612
"('gelynd', 'sæcgan')",-0.20560525
"('gelynd', 'sunne')",0.2555208
"('gelynd', 'mona')",0.3180694
"('gelynd', 'steorra')",0.21322602
"('gelynd', 'ea')",0.22248815
"('gelynd', 'regn')",-0.15711494
"('gelynd', 'stan')",0.026805304
"('gelynd', 'eorþe')",0.05460317
"('gelynd', 'neowol')",-0.060987033
"('gelynd', 'þrosm')",0.006972
"('gelynd', 'axe')",0.05415496
"('gelynd', 'bærnan')",0.1350034
"('gelynd', 'beorg')",0.05812765
"('gelynd', 'read')",0.0984144
"('gelynd', 'grene')",0.06946921
"('gelynd', 'geolo')",0.13203432
"('gelynd', 'hwit')",0.058039144
"('gelynd', 'niht')",0.18873337
"('gelynd', 'wearm')",-0.035086557
"('gelynd', 'ceald')",0.012418932
"('gelynd', 'full')",0.1421318
"('gelynd', 'niwe')",0.03636452
"('gelynd', 'betra')",-0.027035788
"('gelynd', 'dryge')",0.21581584
"('gelynd', 'nama')",0.10639152
"('æg', 'ic')",-0.107579574
"('æg', 'ðu')",-0.08199948
"('æg', 'us')",-0.21061802
"('æg', 'he')",0.12321271
"('æg', 'ðæt')",0.043305736
"('æg', 'ne')",0.13622054
"('æg', 'manig')",0.11718168
"('æg', 'twegen')",-0.06440212
"('æg', 'micel')",0.10043508
"('æg', 'lang')",0.012604866
"('æg', 'min')",-0.03793125
"('æg', 'cwen')",-0.203622
"('æg', 'mann')",-0.08749308
"('æg', 'fisc')",0.21695654
"('æg', 'hund')",0.0237718
"('æg', 'treow')",0.20942153
"('æg', 'blæd')",-0.15045482
"('æg', 'gelynd')",-0.21193284
"('æg', 'horn')",0.086946845
"('æg', 'hær')",0.18257427
"('æg', 'heafod')",0.023871008
"('æg', 'eare')",-0.047814254
"('æg', 'eage')",0.119225144
"('æg', 'muþ')",-0.014340576
"('æg', 'tunge')",-0.16495186
"('æg', 'clea')",0.018802809
"('æg', 'fot')",0.10082772
"('æg', 'cneow')",0.005355116
"('æg', 'mund')",-0.114798754
"('æg', 'sweora')",0.2529722
"('æg', 'heorte')",0.12259711
"('æg', 'drincan')",-0.0576095
"('æg', 'etan')",0.26927775
"('æg', 'bitan')",-0.03169167
"('æg', 'seon')",0.012604862
"('æg', 'gehiran')",0.050575346
"('æg', 'cunnan')",0.09637598
"('æg', 'swefan')",0.00077727064
"('æg', 'dead')",-0.031096853
"('æg', 'fleogan')",0.35764045
"('æg', 'findan')",0.28785035
"('æg', 'cuman')",0.08738683
"('æg', 'licgan')",0.30429274
"('æg', 'sittan')",-0.09627267
"('æg', 'standan')",0.2238225
"('æg', 'sæcgan')",0.0062980633
"('æg', 'sunne')",0.139176
"('æg', 'mona')",0.05191925
"('æg', 'steorra')",0.13221493
"('æg', 'ea')",0.109148026
"('æg', 'regn')",0.13624382
"('æg', 'stan')",0.37595546
"('æg', 'eorþe')",0.112603195
"('æg', 'neowol')",0.27679533
"('æg', 'þrosm')",-0.11521752
"('æg', 'axe')",-0.04005499
"('æg', 'bærnan')",0.07301162
"('æg', 'beorg')",0.13583022
"('æg', 'read')",0.13016844
"('æg', 'grene')",0.15658829
"('æg', 'geolo')",0.06933564
"('æg', 'hwit')",0.12578666
"('æg', 'niht')",0.035955645
"('æg', 'wearm')",0.3480256
"('æg', 'ceald')",0.4062555
"('æg', 'full')",0.14549685
"('æg', 'niwe')",0.24942794
"('æg', 'betra')",0.23797137
"('æg', 'dryge')",0.16507171
"('æg', 'nama')",-0.0486558
"('horn', 'ic')",0.00041076913
"('horn', 'ðu')",-0.037306614
"('horn', 'us')",-0.089204654
"('horn', 'he')",-0.07058835
"('horn', 'ðæt')",-0.05826293
"('horn', 'ne')",0.09231126
"('horn', 'manig')",0.16717237
"('horn', 'twegen')",0.035908945
"('horn', 'micel')",-0.057272077
"('horn', 'lang')",0.05246619
"('horn', 'min')",-0.12927353
"('horn', 'cwen')",-0.19618061
"('horn', 'mann')",0.07095376
"('horn', 'fisc')",0.07731819
"('horn', 'hund')",-0.121404156
"('horn', 'treow')",-0.10466372
"('horn', 'blæd')",-0.027358562
"('horn', 'gelynd')",0.17064634
"('horn', 'æg')",0.086946845
"('horn', 'hær')",0.0684182
"('horn', 'heafod')",0.14082783
"('horn', 'eare')",0.28759855
"('horn', 'eage')",0.19643764
"('horn', 'muþ')",0.1198065
"('horn', 'tunge')",0.28751582
"('horn', 'clea')",-0.020292938
"('horn', 'fot')",0.12187736
"('horn', 'cneow')",0.1150298
"('horn', 'mund')",0.20549442
"('horn', 'sweora')",0.22169279
"('horn', 'heorte')",0.362976
"('horn', 'drincan')",0.030215666
"('horn', 'etan')",0.15478596
"('horn', 'bitan')",-0.07574901
"('horn', 'seon')",-0.0788598
"('horn', 'gehiran')",-0.06933218
"('horn', 'cunnan')",0.00407733
"('horn', 'swefan')",0.15771389
"('horn', 'dead')",0.07502838
"('horn', 'fleogan')",0.15855971
"('horn', 'findan')",0.105454646
"('horn', 'cuman')",-0.045216214
"('horn', 'licgan')",0.2031439
"('horn', 'sittan')",0.006031925
"('horn', 'standan')",0.13777955
"('horn', 'sæcgan')",-0.101799816
"('horn', 'sunne')",0.241169
"('horn', 'mona')",0.17227721
"('horn', 'steorra')",0.023404531
"('horn', 'ea')",0.10416064
"('horn', 'regn')",0.040550977
"('horn', 'stan')",0.087536946
"('horn', 'eorþe')",0.11076045
"('horn', 'neowol')",0.011849757
"('horn', 'þrosm')",-0.10888685
"('horn', 'axe')",-0.048035406
"('horn', 'bærnan')",-0.0005268492
"('horn', 'beorg')",0.10460326
"('horn', 'read')",-0.027454522
"('horn', 'grene')",0.047353186
"('horn', 'geolo')",0.09202714
"('horn', 'hwit')",0.14898057
"('horn', 'niht')",0.06794987
"('horn', 'wearm')",0.22878098
"('horn', 'ceald')",0.11559601
"('horn', 'full')",0.17309955
"('horn', 'niwe')",0.12834403
"('horn', 'betra')",-0.015594628
"('horn', 'dryge')",0.3063868
"('horn', 'nama')",0.28990287
"('hær', 'ic')",-0.12420512
"('hær', 'ðu')",-0.06588651
"('hær', 'us')",0.0057516843
"('hær', 'he')",-0.20522097
"('hær', 'ðæt')",0.15137301
"('hær', 'ne')",-0.10915566
"('hær', 'manig')",0.3168487
"('hær', 'twegen')",0.23236933
"('hær', 'micel')",0.19741353
"('hær', 'lang')",0.20820564
"('hær', 'min')",0.092754744
"('hær', 'cwen')",0.10351315
"('hær', 'mann')",-0.08530996
"('hær', 'fisc')",0.16332172
"('hær', 'hund')",0.1309862
"('hær', 'treow')",0.09263308
"('hær', 'blæd')",-0.020573534
"('hær', 'gelynd')",0.142059
"('hær', 'æg')",0.18257427
"('hær', 'horn')",0.0684182
"('hær', 'heafod')",0.27760825
"('hær', 'eare')",0.19684348
"('hær', 'eage')",0.18306427
"('hær', 'muþ')",0.06315446
"('hær', 'tunge')",0.2621181
"('hær', 'clea')",0.357975
"('hær', 'fot')",0.042852446
"('hær', 'cneow')",0.0069489293
"('hær', 'mund')",0.11764421
"('hær', 'sweora')",0.6781206
"('hær', 'heorte')",0.28821152
"('hær', 'drincan')",0.16469337
"('hær', 'etan')",0.26620343
"('hær', 'bitan')",0.30327398
"('hær', 'seon')",0.12214155
"('hær', 'gehiran')",0.17665334
"('hær', 'cunnan')",0.15679136
"('hær', 'swefan')",0.0019020587
"('hær', 'dead')",0.41854042
"('hær', 'fleogan')",0.13398969
"('hær', 'findan')",-0.028414346
"('hær', 'cuman')",-0.14164871
"('hær', 'licgan')",0.18618956
"('hær', 'sittan')",-0.15487248
"('hær', 'standan')",0.22449952
"('hær', 'sæcgan')",-0.31246972
"('hær', 'sunne')",0.0068005547
"('hær', 'mona')",0.0616031
"('hær', 'steorra')",0.01051113
"('hær', 'ea')",0.439923
"('hær', 'regn')",0.013209466
"('hær', 'stan')",0.1750609
"('hær', 'eorþe')",0.41075352
"('hær', 'neowol')",-0.16437812
"('hær', 'þrosm')",0.29136926
"('hær', 'axe')",-0.04572634
"('hær', 'bærnan')",0.23804517
"('hær', 'beorg')",0.07790362
"('hær', 'read')",0.2752872
"('hær', 'grene')",0.08246359
"('hær', 'geolo')",0.60582197
"('hær', 'hwit')",0.27927232
"('hær', 'niht')",0.021136977
"('hær', 'wearm')",0.35982588
"('hær', 'ceald')",0.2480343
"('hær', 'full')",0.19690055
"('hær', 'niwe')",0.28794843
"('hær', 'betra')",0.5024458
"('hær', 'dryge')",0.16656138
"('hær', 'nama')",0.16900691
"('heafod', 'ic')",0.009151699
"('heafod', 'ðu')",0.0016237609
"('heafod', 'us')",-0.073141225
"('heafod', 'he')",-0.025797825
"('heafod', 'ðæt')",-0.08971305
"('heafod', 'ne')",-0.12704332
"('heafod', 'manig')",0.18908796
"('heafod', 'twegen')",0.14978382
"('heafod', 'micel')",-0.03904476
"('heafod', 'lang')",-0.09450495
"('heafod', 'min')",-0.04553713
"('heafod', 'cwen')",0.11724959
"('heafod', 'mann')",-0.08930365
"('heafod', 'fisc')",-0.117758945
"('heafod', 'hund')",0.16926461
"('heafod', 'treow')",-0.027548192
"('heafod', 'blæd')",-0.22266288
"('heafod', 'gelynd')",0.12887302
"('heafod', 'æg')",0.023871008
"('heafod', 'horn')",0.14082783
"('heafod', 'hær')",0.27760825
"('heafod', 'eare')",0.41416526
"('heafod', 'eage')",0.435138
"('heafod', 'muþ')",0.087641984
"('heafod', 'tunge')",0.07150656
"('heafod', 'clea')",0.08959767
"('heafod', 'fot')",0.19928116
"('heafod', 'cneow')",0.0320376
"('heafod', 'mund')",0.16618544
"('heafod', 'sweora')",0.4302912
"('heafod', 'heorte')",0.28091687
"('heafod', 'drincan')",0.036799718
"('heafod', 'etan')",0.20539458
"('heafod', 'bitan')",-0.09494497
"('heafod', 'seon')",0.17010856
"('heafod', 'gehiran')",-0.16027886
"('heafod', 'cunnan')",-0.066622585
"('heafod', 'swefan')",0.12731516
"('heafod', 'dead')",0.25568515
"('heafod', 'fleogan')",0.12558767
"('heafod', 'findan')",-0.06658063
"('heafod', 'cuman')",-0.08028344
"('heafod', 'licgan')",0.15966025
"('heafod', 'sittan')",-0.060987156
"('heafod', 'standan')",0.11913346
"('heafod', 'sæcgan')",-0.06834173
"('heafod', 'sunne')",-0.039485097
"('heafod', 'mona')",0.09166686
"('heafod', 'steorra')",0.063647255
"('heafod', 'ea')",0.15442598
"('heafod', 'regn')",-0.1430726
