one,-0.7914414,-0.50142246,1.734526,0.032835405,-0.33260491,0.99575347,0.35665166,-0.032269437,2.9142475,0.9046517,1.0107099,-0.31881973,0.8519636,0.7858358,-2.1212356,0.80581117,-0.3665557,0.7465692,0.5302399,0.99209803,0.99668854,-0.4575987,1.3847232,-1.9635915,-0.3224404,0.35692796,0.69116384,0.73481196,1.1288595,-1.2034835,-2.438244,-0.73111826,-0.63983417,-1.2344223,0.27139932,0.51102215,-0.67029405,0.09810916,1.5704837,1.7008909,-1.1886024,-0.11921203,-1.2199842,-1.5854203,-1.2424335,-1.364457,-1.7750925,-0.667092,-0.4424932,1.5885401,-1.5037575,1.6456861,-0.4972568,0.8212602,0.043920588,-1.5957174,1.5264331,-1.218932,-1.4279951,-1.1351153,0.27889803,0.4631771,0.52437377,-1.8962706,-1.6527578,1.2261864,0.9225216,1.1386497,1.2114023,0.38789973,-0.6301039,1.0820576,-0.5597859,1.0083424,-3.2091997,0.37882206,0.6163481,-0.39026794,0.031810362,-0.000591397,-0.3899703,0.6839399,-0.14730525,-0.5625376,-0.50085205,0.6811823,1.0584161,-1.7347056,2.4705312,0.81004864,-0.2812483,0.70248765,0.81118274,0.25718316,-1.7158116,0.9281547,-1.1820087,-0.670374,-0.8800052,1.2852672
two,0.08398422,1.2966856,0.6873324,-0.30953988,0.20272665,-1.2459677,0.7292743,-0.08429861,-0.20033832,-1.1702918,-0.097685814,-0.6102197,-1.5330563,0.28054324,-0.064081706,-2.368766,-1.0753223,0.72251225,1.0447887,-0.32751846,1.0582508,0.029285988,-1.5329442,-1.0419673,-0.72429895,0.006411026,0.9157103,0.47073627,0.91199285,1.2979735,-1.3700191,0.6288657,-1.3474826,-0.024078429,-1.2101748,0.7322138,-0.29079393,1.0695415,0.15372682,1.1345245,-0.7482509,0.31521812,0.33542576,-1.923489,0.77921534,-0.58731383,0.31778777,-0.45499483,-0.9033499,0.98927546,-1.7022151,-0.4909011,0.52596575,0.23340093,1.0920625,-0.49345088,1.7449182,-0.60083175,-1.1937858,0.88909084,-0.03442057,2.2486687,0.13124482,-0.496639,1.2157792,0.8761124,1.4338962,0.011593461,-0.13896056,0.024187425,0.86351013,1.4798965,0.6688843,0.49803916,1.4217863,-0.44688496,0.25908387,0.976635,1.0372381,-1.2322612,-0.9316537,0.6681115,-0.118418,0.5802503,-1.110428,0.77230215,-0.123582125,-1.5420269,0.7441308,-1.3089631,-0.9487495,1.1489748,0.37153554,0.05866601,-1.9140635,-0.24365704,0.21479173,0.20591038,-0.95234656,-0.10920384
big,1.0063237,-0.21098173,0.51260257,-0.003761053,0.7926919,0.64682853,-1.2078028,-0.44734585,-0.91463965,1.2931567,2.664798,0.88066554,1.344936,-0.7583088,0.88284826,0.90514994,-0.34717295,-0.50348514,0.031403366,-0.53004116,1.2422612,-2.148851,0.021374544,0.70228416,-2.0763905,-0.20551033,-0.25580633,-1.7329617,0.31237867,-0.7475268,-0.59623814,-1.0040526,-0.75711626,0.020428339,0.7688195,0.8253673,-0.7536425,-0.38460025,-0.7322965,-0.055965245,-2.625421,0.07126681,0.38222182,0.78985596,-1.1449925,-0.34915137,0.10971085,0.9519009,-1.785019,0.4256223,0.44798526,0.69765633,0.16059645,0.69703245,-0.5797698,-1.8379346,0.9168921,0.02699115,-0.56571037,0.12038151,-0.825644,-0.9765234,-0.13700795,-0.27706352,-0.7213333,0.6239479,1.6162696,0.123378046,0.98079365,1.8400879,-0.20711851,1.099095,-0.14487441,-1.2201883,-0.550838,-0.27404556,0.68019384,1.7177258,-0.94737715,1.0881733,0.55911726,-1.0618976,-0.024295291,-1.3406245,-1.7426621,-2.3206704,-0.47756684,1.741135,1.2437536,-0.10613754,0.67093205,-0.087303795,-0.6519873,-1.0189689,-0.5443756,-0.17394257,-0.53399444,-0.29126397,1.0700762,-0.60187393
long,-0.3436269,-0.66179544,-1.029089,1.3468719,-1.3781756,0.72020775,1.2394753,0.5462763,-0.2274179,-0.042945426,0.031147301,0.7939451,0.38515034,-0.99298364,-1.2878618,-0.30210912,-0.9365527,0.79132086,0.9448536,0.76395136,0.5726097,-0.07433903,0.69569844,1.9258472,-0.46609274,-0.5301742,-1.5544454,-0.9302681,-1.9339057,-0.3432722,-0.18903436,-0.2842312,-0.99588984,-1.2296273,-1.1640048,-0.19930609,-1.0143727,0.083835654,1.4173876,-0.7060385,-0.9793759,-0.76486963,-0.27293864,0.6701967,0.17929505,-0.61438006,-0.5965279,-1.6049414,-0.29380888,0.70911914,-0.5384814,-1.4014655,1.1445946,1.0328345,-1.6228486,-0.75314385,-1.3487706,-1.5660721,-1.0989562,0.12403295,0.13127387,0.65732974,1.2498481,-0.28231668,-1.452651,-1.596282,1.7670671,1.4559675,0.49454305,-0.048175633,0.19793205,0.26273274,0.92461157,0.5444719,-0.84664273,1.334987,-0.38654545,0.98786753,-0.09501284,-1.3167685,1.0480477,-0.41925183,-0.6191739,-0.3451836,-1.3602446,-0.9078047,0.107453205,-0.37006852,-0.68404835,0.18601377,0.29876348,-0.6824787,-0.62744015,-0.6030323,-1.2560629,0.3240501,-0.7731793,0.29035836,0.69122726,0.1629821
small,-4.086496,1.937583,-2.0410583,-1.0941281,0.12895398,-2.1300323,0.090955734,-0.041006286,2.3997872,1.3140334,0.35898492,0.1665055,0.6746414,-0.112486206,-0.3422123,1.157466,-1.3218888,1.0290576,0.7630856,-0.5484565,-0.91258603,-1.8081976,-0.79736215,1.5027744,-1.0396477,-0.6376458,-1.4552377,-0.9805185,0.5642104,-2.4364195,-0.51265323,1.9385916,1.0281254,-0.81103945,1.6853653,-1.7117049,-0.8879626,-2.2716963,-0.6670804,1.3666939,-1.0414802,-1.0761582,-4.516229,1.044011,-0.80784035,-0.63106894,-0.3085663,2.190523,0.6937234,-2.0501518,1.2158356,0.07433521,0.4581826,1.71733,1.1932553,-0.08311558,-0.14244457,-1.923988,0.70359546,-2.1054103,-0.10822471,-0.30901244,0.11485929,-0.21977592,-0.033543844,0.88559467,-0.14417636,1.6026497,0.4873102,0.52251345,2.6454453,-0.55788153,-0.9472871,1.6492782,-2.0407755,1.8703775,0.24290685,-2.0889091,-2.6274643,1.5745788,-0.054451544,0.91571397,3.3689928,0.4022392,1.4883438,1.0502471,0.4716468,-0.764421,-0.1527865,0.19427519,1.5175457,0.9707081,-3.194849,0.775549,1.214213,0.5748535,-1.4234377,0.4697709,-1.2014958,0.8071107
woman,1.3987613,-0.86121637,-1.5315113,0.31540918,1.8325043,-0.2909285,-0.03900669,2.28852,0.5064668,0.74913055,-1.4588095,-0.5339151,-1.422088,-2.9847634,-0.08102115,-0.70119697,1.7439603,-0.9715983,-0.76580715,-0.020063847,-0.48230577,-0.8326948,1.1741251,-1.1579776,0.5106799,-0.21228766,1.0158116,-0.013084938,-0.5841113,-0.4721917,-0.40973076,0.4434818,2.3150904,-1.428059,1.6834468,-2.6949284,-0.30292034,-0.17895229,1.6336261,0.71677786,-1.1862787,0.179294,1.7409805,-0.51794213,0.22634833,-0.485852,0.7073803,-0.39763698,-0.17836809,0.37869492,-1.3465997,-0.2291164,0.4550598,1.0085057,-1.1376227,1.0652634,-2.0114021,-1.1701297,0.090121955,0.12546699,1.3477007,-0.8762629,0.026829243,2.2277946,0.021650473,-1.1869116,1.5219908,0.72841287,-0.26583135,-1.1196059,2.1253874,3.0835006,0.052303832,0.19291551,-0.90624434,0.52298707,-0.1286554,-0.7709932,2.189453,-1.294658,-1.2724057,0.22890912,1.8190285,-0.73441535,-0.9888031,-2.4511569,0.9719382,0.3389945,-0.20750372,0.8421388,-0.28409123,-3.3209639,-0.44218457,-0.2858049,-0.12359031,1.4984688,-1.0730001,-1.1192217,-2.1427677,-0.3594683
man,0.14392953,0.3992175,1.1537125,0.17083049,0.47726426,1.5565065,0.35087827,-0.706947,0.79974866,0.76036,-0.70547223,-0.76408285,-0.12258983,-0.28081682,-0.5139758,-0.37461552,2.0896435,-1.1983582,-1.4242529,0.31263083,0.1949027,1.6695986,1.4939122,-1.2369456,-2.0853906,0.17015783,0.6635236,0.12924075,-1.3803283,-0.8145089,-0.6616154,-1.1902122,0.14122401,-0.27384186,0.32618138,0.9018046,0.99419385,2.0045009,0.10424622,2.1889527,-0.13080047,-1.9039311,-0.06939149,-2.0487475,0.30210653,0.5251654,0.8866291,-1.0314351,0.59031457,0.90300804,-1.4932877,1.4468207,2.4556847,0.7154748,-0.24384825,-0.33327356,0.60255545,-1.5691395,1.0859777,-0.13584699,2.6606667,-1.8700958,0.61549973,-1.1389378,-1.0119265,-1.3005356,-0.01840351,0.9765837,0.4233973,1.3489367,-0.76637936,-1.8770962,-0.05056548,1.0197426,-0.7412918,0.9576095,0.6132527,0.3587205,1.4595017,-0.11546796,0.49719855,0.3482127,0.9105858,-2.90604,-0.6866198,-1.0376718,-0.364117,0.24187672,0.5092733,2.0193844,-1.6020411,-0.52633876,-0.3280109,0.25968835,-1.6747484,2.096995,0.23572753,-0.4430431,1.4666497,-1.121027
person,2.3367574,0.59295404,-1.3634315,-2.243653,0.24921118,0.30112448,-0.32100967,-1.8425192,0.07678827,0.9057445,-0.7990138,0.30562398,1.1665611,-0.023170391,-0.2811651,0.52851003,2.0141413,0.275823,-0.2735044,-0.13630162,-0.42512885,1.985454,0.29074618,-2.4977443,-0.6878113,0.28797737,-0.21631217,-1.0918837,1.7627201,-0.13575514,-0.23937505,-0.06205046,0.73804975,-1.7246948,3.1324282,0.9407055,-0.04437645,1.1496371,1.473414,-0.1617381,-2.5149672,-1.2902863,0.43705034,-0.96033525,-0.22930132,-0.18795764,1.3411723,-1.403649,-0.7232418,1.7746625,0.073369205,0.02524986,1.4486765,-0.7315704,0.09316213,0.59421045,-0.34857598,-1.211531,-0.6820653,1.3008163,-1.2488853,1.8232731,0.3410059,-1.7160474,-1.0153844,-0.4703807,0.9416664,-1.217234,-0.32901064,-1.0984389,-0.13536726,-0.5460233,-0.21105702,1.6539173,0.55519146,-1.4337748,0.70516974,-1.3800554,1.3374104,1.5651631,0.49044403,2.0260518,-0.3746765,-1.4351792,1.4059888,-0.70397925,-0.13540097,0.37856698,1.020644,0.40816298,-1.2450657,0.9046922,1.6074401,-0.2712073,-3.466421,1.8862153,-1.3724828,-0.70156246,1.9234419,0.8443902
fish,-0.5941484,-0.7924781,-0.54713506,0.34738457,1.1760737,0.003050198,1.1947168,0.14788836,-0.4212054,-0.14465807,-2.1107695,-0.37325358,0.2675635,1.5084683,0.20251517,0.101022504,1.3401972,-0.44765761,0.23245162,-0.60481966,-0.2994816,-0.4926026,-1.0907824,-0.86860245,-0.14255923,0.027219415,-0.8526616,0.6307712,-2.2810645,1.2825817,-0.83183855,-1.0603809,-0.07880326,0.47158194,-0.7402907,0.2006008,-0.3602241,0.65764004,-0.6589271,-2.4151447,0.11718643,-0.29255787,-0.18356748,-0.64281833,-0.4592012,-0.9475029,0.4422401,-0.45075884,-0.37235227,-1.0653764,-1.7634788,-0.27875772,-0.0315547,-1.0119089,-0.86657786,0.55686074,0.5498474,0.16311331,-2.5483863,0.5138672,3.010821,1.5159415,1.2688404,0.9860122,0.8381567,0.9518774,0.70114535,1.310809,-0.017686665,-0.21142887,0.16279304,0.04673214,0.70478773,0.35670352,-0.6616431,-0.049798567,-0.19783263,-0.1797328,-0.120781474,1.0638323,0.16810901,-1.0768949,-1.1586436,2.3632565,-0.27789727,-1.1731321,0.9234083,0.28972045,-0.25641695,2.075917,-1.1574556,-1.1113846,-0.9793951,-1.8815516,-0.49497762,-0.9150977,-1.7220259,-0.53690153,0.8375292,0.3103454
bird,-0.004148295,-0.75410324,0.002395521,0.24577129,0.005755445,1.1920546,-0.580395,-0.656074,-2.1648638,-0.048546642,-0.5945607,-0.13927887,0.6505868,-0.10282183,-0.020709744,-1.2885429,0.4439638,0.73543507,-1.1910452,-1.7573423,-0.10401005,0.6564595,-0.48907837,0.56564367,0.91943765,0.5235679,1.2407907,0.47473514,-1.9216245,2.3254359,-0.50393134,1.0516101,1.263838,0.8091349,-1.40175,0.7072899,-0.34066853,0.5235112,0.5225691,-1.5902939,0.14271529,1.0368208,-0.6391127,0.53278834,-0.4053627,0.44966245,-0.12649436,0.36882523,-1.4007925,-0.2303557,-0.37103906,-0.16966689,1.1275944,0.41083947,-1.543645,-0.56729466,-0.8140116,1.1124183,0.1445992,0.96931773,0.15747298,1.053583,0.14012982,-0.9702315,0.78986263,0.00830998,-1.7932396,-0.24671866,0.29432026,-1.9404796,1.6866779,-0.74749166,-0.2094686,0.9192548,-2.8586042,-0.3526319,1.2250756,-1.3630878,-0.444019,0.569781,0.5413466,0.099577256,0.8579586,-0.02431357,-0.85476094,-0.7192946,1.3063203,-1.5539211,1.7994839,2.372178,-0.05068861,0.47237602,1.3963556,-0.4912289,-1.3492833,1.1040417,-2.1587691,-2.9255326,-0.22320803,-1.611764
